FA1	S01E14	e43a35338dd8df8333457a56b4dd02391c1c5c80dede70b1bd35698e3231613c	c42b93eeca13af36e3d73625c1dd27a9e12ac3e374842ddc14dd3465d74e5c89	1367888	remote=0636c9e374effb56d44c4e52fe6d329bf730ab10758a08c4f7cc315e2de5e29e
1792be3773008d599ddc9d80314c7126e9153d61c97165a1ef802217cb8726c5	845812	848613	-0.6866
b3ee862c8fc034bd8fe5993c75dc613a9f5c08c3a5721d9eec9ea1438f42b3fd	849152	850932	-1.5275
d099cced507d9cda67cf5f3753a763fc946c36025b484c35f1dfe842cb1d48cb	852152	855113	-0.5645
f004941e313df5958b95baa1d26549c58fe0090ed8a2ffcdccca3ecb3d71b1bd	854892	857432	-1.7531
6813f2d5493af6718caa03d1e7f9739a87ce4954c9c299053945d4af4e8b8bf6	-1	-1	-3.0226
e51f6abff90fa5205f117e88357f77f5699a5f149622441a9c8a5aad507a3e22	863713	865032	-0.1984
ea9478e5a738143135d5f2157a4df6778f4a2a0e3f5fd461dd4191553387afc6	878353	880873	-0.8206
88342f810c42818753881b6e1f7b7caec48b4ba6862dc814b2afa200e97b80af	881733	883652	-0.8574
f25d12bb3666b0cda6a69e447b57dee2c94bb2d9cb9f0148af1d977a582f9d23	885752	887832	-1.1787
6eee855764d867b8e6f0b559247b27501b60bedd9f05d18fd79bdabbf5ff3b57	-1	-1	-3.9804
95678ea88ec847ba72fd03cdc42f55ce8e160473f350ec80988bba2590a00dbc	-1	-1	-5.0353
1812d80138438e1b5d805b6ea65412ec7f968440985fe4ec3213f8e84aaedf3f	892452	895852	-0.0532
85e8e84a46d94d80db38cdaac1a58a58f3f5f8727225e2483fcdefc2d7110936	896113	898932	-1.7091
856e79a4a87b989b69bf759dae49fd6ab5e3a9ae01c67bb8d7819a900080dfc0	899333	902832	-0.2628
46cbfc071e9f27b4f6128e70173f44645d4d9ea7c1ecafcb801f2f6462cce98f	915272	916392	-1.3185
59bbf1edf128c1bea84b524b6d002828a6bfe2483d9370598876a728c0cdc020	917692	921192	-2.259
530fdf2f94c912882bb1bf3bebacce471ead89593214ff8302bc981a39206765	922412	925792	-0.1381
36df2e18b53f799f7050834e926c8948967d2e56eb8974325c41f4260c98a111	925932	928192	-0.0425
c82132cfc21ce599474213af389b6bf0ecb97782f92351dffb8c889ea4d4bfe4	928493	930412	-0.3897
b12ce427c355d63e956ba3341c2bb82a3556e86c383248fe0a8e5642266eec4e	931853	933252	-0.108
47ff427c9a9743deb4ff4f1806bd72a2d8391a49cf73eef894402c5b77e4106c	-1	-1	-2.8774
811b22bf2ad412fb974bb4202633d0427c450fdcb4ee0a441d431766c3971ea4	935892	937493	-0.4377
d38f62931b9fe180da5e48c6c3070bebe3dee9085c1abe7f68e97d00bd0a97d3	937692	938732	-1.8095
d2a6d650f26cc8afb12107b49c0ff4e26a2ab75e018c7c6727a35563b6600f42	938812	941392	-1.2188
62f13c02271053759daa814da4656b0b2cd56875273b0744104cbc999cf59c30	942493	944672	-1.5858
fe4c2a62f34368c5957385d82b840ff850e8b36ef349f8a92d869ab830773d8a	945833	947272	-0.7535
ad67aa57b43f3d42d19e61e49e3ae2b78f464c300bcfe33e4f3bdcae4f6643eb	-1	-1	-3.5675
